# Agent Skills Index
URL_TEMPLATE: https://raw.githubusercontent.com/{repo}/main/skills/{path}/SKILL.md
COLUMNS: id;repo;path;summary
code-review-ai-ai-review;sickn33/antigravity-awesome-skills;code-review-ai-ai-review;An AI-powered code review skill combining static analysis, pattern recognition, and DevOps practices.
agent-orchestration-improve-agent;sickn33/antigravity-awesome-skills;agent-orchestration-improve-agent;Improve agent performance through analysis and iterative refinement.
agent-orchestration-multi-agent-optimize;sickn33/antigravity-awesome-skills;agent-orchestration-multi-agent-optimize;Optimize multi-agent systems with coordinated profiling, workload distribution, and cost-aware orchestration.
backtesting-frameworks;sickn33/antigravity-awesome-skills;backtesting-frameworks;Build robust backtesting systems for trading strategies with proper handling of look-ahead bias, survivorship bias, and transaction costs.
ui-visual-validator;sickn33/antigravity-awesome-skills;ui-visual-validator;A skill for rigorous visual validation of UI components, design systems, and accessibility.
git-pr-workflows-onboard;sickn33/antigravity-awesome-skills;git-pr-workflows-onboard;An expert onboarding specialist and knowledge transfer architect for remote-first organizations.
error-debugging-multi-agent-review;sickn33/antigravity-awesome-skills;error-debugging-multi-agent-review;A skill for error debugging in multi-agent review processes.
context-manager;sickn33/antigravity-awesome-skills;context-manager;An elite AI context engineering specialist for dynamic context management and intelligent memory systems.
tutorial-engineer;sickn33/antigravity-awesome-skills;tutorial-engineer;Creates step-by-step tutorials and educational content from code, transforming complex concepts into progressive learning experiences.
prompt-engineering-patterns;sickn33/antigravity-awesome-skills;prompt-engineering-patterns;Master advanced prompt engineering techniques for maximizing LLM performance, reliability, and controllability in production.
mlops-engineer;sickn33/antigravity-awesome-skills;mlops-engineer;Build ML pipelines, experiment tracking, and model registries with MLflow, Kubeflow, and modern MLOps tools.
performance-testing-review-ai-review;sickn33/antigravity-awesome-skills;performance-testing-review-ai-review;An AI-powered code review skill using static analysis and pattern recognition.
customer-support;sickn33/antigravity-awesome-skills;customer-support;An AI-powered customer support specialist with conversational AI, ticketing, and sentiment analysis capabilities.
llm-application-dev-langchain-agent;sickn33/antigravity-awesome-skills;llm-application-dev-langchain-agent;Expert LangChain agent developer for production-grade AI systems using LangChain 0.1+ and LangGraph.
content-marketer;sickn33/antigravity-awesome-skills;content-marketer;An AI-powered content marketing strategist for omnichannel distribution and SEO optimization.
seo-content-planner;sickn33/antigravity-awesome-skills;seo-content-planner;Plan SEO content strategies with outlines, topic clusters, and calendars.
langchain-architecture;sickn33/antigravity-awesome-skills;langchain-architecture;Design LLM applications using LangChain framework with agents, memory, and tool integration.
comprehensive-review-full-review;sickn33/antigravity-awesome-skills;comprehensive-review-full-review;A skill for conducting comprehensive reviews and analysis of content or systems.
seo-content-refresher;sickn33/antigravity-awesome-skills;seo-content-refresher;Refreshes outdated SEO content by identifying and suggesting updates for statistics, dates, and examples.
context-management-context-restore;sickn33/antigravity-awesome-skills;context-management-context-restore;Restore context for LLM interactions.
ml-engineer;sickn33/antigravity-awesome-skills;ml-engineer;Build production ML systems with PyTorch and TensorFlow.
llm-application-dev-prompt-optimize;sickn33/antigravity-awesome-skills;llm-application-dev-prompt-optimize;Optimize prompts for LLMs using constitutional AI, chain-of-thought reasoning, and model-specific techniques.
seo-content-writer;sickn33/antigravity-awesome-skills;seo-content-writer;Generates SEO-optimized content based on keywords and topic briefs.
legal-advisor;sickn33/antigravity-awesome-skills;legal-advisor;Generate legal documents like privacy policies, terms of service, and GDPR-compliant texts.
claude-md-improver;anthropics/claude-plugins-official;claude-md-improver;Audits and improves CLAUDE.md files in repositories using AI.
claude-automation-recommender;anthropics/claude-plugins-official;claude-automation-recommender;Recommends Claude Code automations (hooks, subagents, skills, plugins, MCP servers) by analyzing codebases.
skill-development;anthropics/claude-plugins-official;skill-development;A skill for creating, improving, and organizing Claude Code plugin skills with best practices.
agent-development;anthropics/claude-plugins-official;agent-development;A skill for developing autonomous agents with guidance on structure, prompts, and best practices for Claude Code plugins.
hook-development;anthropics/claude-plugins-official;hook-development;A skill for creating and implementing Claude Code plugin hooks, focusing on advanced prompt-based APIs.
command-development;anthropics/claude-plugins-official;command-development;A skill for developing slash commands with Claude Code, covering structure, arguments, and execution patterns.
example-skill;anthropics/claude-plugins-official;example-skill;A skill template for creating Claude Code plugin skills, useful for demonstrating skill formats and development patterns.
mcp-integration;anthropics/claude-plugins-official;mcp-integration;Integrates Model Context Protocol (MCP) servers into Claude Code plugins for external tool and service connectivity.
writing-hookify-rules;anthropics/claude-plugins-official;writing-rules;Create and configure Hookify rules for AI agents.
plugin-settings;anthropics/claude-plugins-official;plugin-settings;A skill for managing plugin settings using .local.md files with YAML frontmatter.
plugin-structure;anthropics/claude-plugins-official;plugin-structure;A skill for creating and understanding plugin structures, including directory layout, manifest configuration, and component organization for
qmd;tobi/qmd;qmd;A local hybrid search engine for personal markdown knowledge bases, notes, and documentation using BM25, vector search, and LLM re-ranking.
baoyu-slide-deck;jimliu/baoyu-skills;baoyu-slide-deck;Generates professional slide deck images from content with style instructions.
baoyu-article-illustrator;jimliu/baoyu-skills;baoyu-article-illustrator;Generates illustrations for articles using a type-style approach.
baoyu-cover-image;jimliu/baoyu-skills;baoyu-cover-image;Generates article cover images with customizable dimensions, palettes, and styles for various aspect ratios.
baoyu-xhs-images;jimliu/baoyu-skills;baoyu-xhs-images;Generates Xiaohongshu infographics with 10 styles and 8 layouts for Chinese social media engagement.
baoyu-comic;jimliu/baoyu-skills;baoyu-comic;Creates educational comics with detailed panel layouts and sequential image generation.
baoyu-post-to-wechat;jimliu/baoyu-skills;baoyu-post-to-wechat;A skill to post articles or image-text content to WeChat Official Account using API or Chrome CDP.
baoyu-post-to-x;jimliu/baoyu-skills;baoyu-post-to-x;Automatically post content and articles to X (formerly Twitter) with image/video support and long-form Markdown using real Chrome via CDP.
baoyu-danger-gemini-web;jimliu/baoyu-skills;baoyu-danger-gemini-web;Generates images and text using a reverse-engineered Gemini Web API with support for vision input and multi-turn conversations.
baoyu-image-gen;jimliu/baoyu-skills;baoyu-image-gen;Generate AI images using OpenAI, Google, and DashScope APIs with support for text-to-image and reference images.
baoyu-danger-x-to-markdown;jimliu/baoyu-skills;baoyu-danger-x-to-markdown;Converts X (Twitter) posts to markdown with YAML front matter using a reverse-engineered API.
karpathy-guidelines;forrestchang/andrej-karpathy-skills;karpathy-guidelines;Provides behavioral guidelines to reduce common LLM coding mistakes, focusing on avoiding overcomplication and defining success criteria.
ralplan;yeachan-heo/oh-my-claudecode;ralplan;An iterative planning skill using Planner, Architect, and Critic for consensus.
ralph;yeachan-heo/oh-my-claudecode;ralph;A self-referential loop skill for task completion with architect verification.
code-review;yeachan-heo/oh-my-claudecode;code-review;Perform a comprehensive code review using AI assistance.
ultrawork;yeachan-heo/oh-my-claudecode;ultrawork;A parallel execution engine for high-throughput task completion.
analyze;yeachan-heo/oh-my-claudecode;analyze;Perform deep analysis and investigation on data or problems.
autopilot;yeachan-heo/oh-my-claudecode;autopilot;An AI skill for fully autonomous execution from idea to working code.
ecomode;yeachan-heo/oh-my-claudecode;ecomode;A token-efficient model routing modifier for LLMs.
mcp-setup;yeachan-heo/oh-my-claudecode;mcp-setup;Configure popular MCP servers to enhance agent capabilities.
pipeline;yeachan-heo/oh-my-claudecode;pipeline;Chain agents together in sequential or branching workflows with data passing.
plan;yeachan-heo/oh-my-claudecode;plan;Strategic planning skill with optional interview workflow.
hud;yeachan-heo/oh-my-claudecode;hud;Configure HUD display options including layout and presets.
ultrapilot;yeachan-heo/oh-my-claudecode;ultrapilot;An autopilot skill with parallel execution and file ownership partitioning for efficient task management.
help;yeachan-heo/oh-my-claudecode;help;A guide for using the oh-my-claudecode plugin.
review;yeachan-heo/oh-my-claudecode;review;Review a plan with Critic.
orchestrate;yeachan-heo/oh-my-claudecode;orchestrate;Orchestrate multi-agent workflows for complex task execution.
agents-sdk;cloudflare/cloudflare-docs;agents-sdk;Build stateful AI agents with Cloudflare Agents SDK, supporting persistent state, scheduling, RPC, and more.
clawdirect;napoleond/clawdirect;clawdirect;Browse and interact with ClawDirect, a directory of social web experiences for AI agents.
instaclaw;napoleond/instaclaw;;An AI agent skill for interacting with a photo-sharing platform, including posting, browsing, and social features.
humanizer;blader/humanizer;;Remove AI-generated writing signs from text to make it sound more natural.
clawdirect-dev;napoleond/clawdirect;clawdirect-dev;Build agent-facing web experiences with ATXP-based authentication and MCP tools integration.
inference-sh;inference-sh/skills;main/skills/inference-sh;Run over 150 AI applications via inference.sh CLI for image/video generation, LLMs, search, and Twitter automation.
brainstorming;vudovn/antigravity-kit;brainstorming;A skill for structured brainstorming using Socratic questioning and clear communication protocols.
app-builder;vudovn/antigravity-kit;app-builder;An orchestrator that builds full-stack applications from natural language requests using LLMs and agent coordination.
plan-writing;vudovn/antigravity-kit;plan-writing;A structured task planning skill for breaking down complex work into clear steps with dependencies and verification criteria.
behavioral-modes;vudovn/antigravity-kit;behavioral-modes;Adapts AI behavior based on task type using predefined operational modes.
geo-fundamentals;vudovn/antigravity-kit;geo-fundamentals;Optimizes AI search engines like ChatGPT, Claude, and Perplexity with generative engine techniques.
parallel-agents;vudovn/antigravity-kit;parallel-agents;Orchestrate multiple independent agents for diverse domain tasks or comprehensive analysis.
mcp-builder;vudovn/antigravity-kit;mcp-builder;A skill for building MCP (Model Context Protocol) servers with best practices and design principles.
humanizer-zh;op7418/humanizer-zh;;Remove AI-generated traces from text to make it sound more human-written.
ralph-tui-create-json;subsy/ralph-tui;ralph-tui-create-json;Convert PRDs to prd.json format for ralph-tui execution with user stories and dependencies.
ralph-tui-create-beads;subsy/ralph-tui;ralph-tui-create-beads;Convert PRDs to beads for ralph-tui execution, creating epics with child beads for each user story.
notebooklm;pleaseprompto/notebooklm-skill;;Query Google NotebookLM notebooks directly from Claude Code with source-grounded answers and reduced hallucinations.
baoyu-gemini-web;jimliu/baoyu-skills;;A skill for generating text using the Gemini model.
ralph-tui-create-beads-rust;subsy/ralph-tui;ralph-tui-create-beads-rust;Convert PRDs to beads for ralph-tui execution using beads-rust CLI.
agentic-workflow;parcadei/continuous-claude-v3;agentic-workflow;An agentic workflow pattern for AI systems to execute tasks autonomously.
explore;parcadei/continuous-claude-v3;explore;A meta-skill for exploring codebases at different depths including quick, deep, and architecture levels.
agent-orchestration;parcadei/continuous-claude-v3;agent-orchestration;Manages agent coordination and execution rules for AI systems.
agent-md-refactor;softaworks/agent-toolkit;agent-md-refactor;Refactors large agent instruction files into organized, linked documentation using progressive disclosure.
writing-clearly-and-concisely;softaworks/agent-toolkit;writing-clearly-and-concisely;A skill for writing clear and concise prose, suitable for documentation, commit messages, and UI text.
qa-test-planner;softaworks/agent-toolkit;qa-test-planner;Generate comprehensive QA test plans and cases with Figma integration.
session-handoff;softaworks/agent-toolkit;session-handoff;Generates handoff documents for AI agent sessions to ensure seamless transitions and context preservation.
gemini;softaworks/agent-toolkit;gemini;A skill for using Gemini CLI to perform code reviews, plan reviews, and process large contexts with Gemini 3 Pro.
codex;softaworks/agent-toolkit;codex;A skill for using Codex CLI with GPT-5.2 for code analysis, refactoring, and automated editing.
meme-factory;softaworks/agent-toolkit;meme-factory;Generate memes using the memegen.link API for social media and content humor.
ship-learn-next;softaworks/agent-toolkit;ship-learn-next;Transform learning content into actionable implementation plans using the Ship-Learn-Next framework.
gepetto;softaworks/agent-toolkit;gepetto;Generates detailed implementation plans using LLMs and stakeholder research for feature planning.
skill-judge;softaworks/agent-toolkit;skill-judge;Evaluate agent skill design quality against specifications and best practices, providing scoring and improvement suggestions for SKILL.md fi
command-creator;softaworks/agent-toolkit;command-creator;A skill for creating Claude Code slash commands with proper structure and best practices.
feedback-mastery;softaworks/agent-toolkit;feedback-mastery;Master difficult conversations and give constructive feedback using structured frameworks like SBI and P-D-F model.
plugin-forge;softaworks/agent-toolkit;plugin-forge;Create and manage Claude Code plugins with proper structure and marketplace integration.
marp-slide;softaworks/agent-toolkit;marp-slide;Create professional Marp presentation slides with customizable themes and layouts.
create-plan;openai/skills;main/skills/.experimental/create-plan;Generate concise plans for coding tasks upon explicit user request.
humanizer;softaworks/agent-toolkit;humanizer;Remove AI-generated writing signs from text to make it sound more natural.
skill-creator;openai/skills;main/skills/.system/skill-creator;A guide for creating effective skills that extend Codex's capabilities with specialized knowledge, workflows, or tool integrations.
notion-spec-to-implementation;openai/skills;main/skills/.curated/notion-spec-to-implementation;Convert Notion specifications into implementation plans and tasks.
notion-meeting-intelligence;openai/skills;main/skills/.curated/notion-meeting-intelligence;Prepare meeting materials using Notion context and Codex research.
skill-installer;openai/skills;main/skills/.system/skill-installer;Install Codex skills from curated lists or GitHub repos.
codex-readiness-unit-test;openai/skills;main/skills/.experimental/codex-readiness-unit-test;Runs Codex Readiness unit test reports with deterministic checks and LLM evals for AGENTS.md/PLANS.md.
codex-readiness-integration-test;openai/skills;main/skills/.experimental/codex-readiness-integration-test;Run Codex Readiness integration tests for end-to-end agentic loops with build/test scoring.
imagegen;openai/skills;main/skills/.curated/imagegen;Generate or edit images using OpenAI's Image API with a bundled CLI tool.
screenshot;openai/skills;main/skills/.curated/screenshot;Automatically capture screenshots of desktop, system, apps, or windows when requested.
speech;openai/skills;main/skills/.curated/speech;Generates speech from text using OpenAI's Audio API with CLI tool support.
sora;openai/skills;main/skills/.curated/sora;Generate, remix, or manage Sora videos via OpenAI's video API using a CLI tool.
ask-questions-if-underspecified;trailofbits/skills;main/plugins/ask-questions-if-underspecified/skills/ask-questions-if-underspecified;This skill helps clarify requirements before implementation when doubts arise.
n8n-mcp-tools-expert;czlonkowski/n8n-skills;n8n-mcp-tools-expert;Guide for effectively using n8n-mcp tools, including node search, configuration validation, and workflow management.
n8n-validation-expert;czlonkowski/n8n-skills;n8n-validation-expert;Helps interpret and fix n8n validation errors, warnings, and issues.
testing-handbook-generator;trailofbits/skills;main/plugins/testing-handbook-skills/skills/testing-handbook-generator;Generates security testing skills from the Trail of Bits Testing Handbook using Claude Code.
skill-writer;tencentblueking/bk-ci;skill-writer;Helps users create Agent Skills with support for CodeBuddy and Cursor IDEs.
stitch-loop;google-labs-code/stitch-skills;stitch-loop;Teaches agents to iteratively build websites using Stitch with an autonomous baton-passing loop pattern.
claude-in-chrome-troubleshooting;trailofbits/skills;main/plugins/claude-in-chrome-troubleshooting/skills/claude-in-chrome-troubleshooting;Troubleshoot connectivity issues with Claude in Chrome MCP extension.
atxp;atxp-dev/cli;atxp;Access ATXP paid API tools for web search, AI image generation, music creation, video generation, X/Twitter search, and email.
test-cases;cexll/myclaude;test-cases;Generates comprehensive test cases from PRD documents or user requirements for QA planning and scenario creation.
prototype-prompt-generator;cexll/myclaude;prototype-prompt-generator;Generates detailed, structured prompts for UI/UX prototypes across multiple design systems.
codeagent;cexll/myclaude;codeagent;An AI agent for executing code tasks across multiple backends including Codex, Claude, and Gemini.
omo;cexll/myclaude;omo;Orchestrate multi-agent workflows for code analysis, bug investigation, and fix planning.
skill-install;cexll/myclaude;skill-install;Install Claude skills from GitHub with security scanning.
do;cexll/myclaude;do;A structured feature development skill using a 5-phase workflow with code agents.
sparv;cexll/myclaude;sparv;A minimal SPARV workflow with spec gate, journal, and risk detection for AI agents.
codex;cexll/myclaude;codex;Use Codex CLI for code analysis, refactoring, and automated code changes with file references and structured output.
gemini;cexll/myclaude;gemini;Execute Gemini CLI for AI-powered code analysis and generation.
ai-elements;vercel/ai-elements;ai-elements;Create new AI chat interface components using shadcn/ui and Vercel AI SDK conventions.
notebooklm;teng-lin/notebooklm-py;;A skill for programmatic access to Google NotebookLM API, enabling notebook creation and artifact generation.
web-search;inference-sh/skills;main/skills/web-search;Perform web searches and extract content using Tavily and Exa via inference.sh CLI.
sequential-thinking;mrgoonie/claudekit-skills;sequential-thinking;A skill for systematic step-by-step reasoning with thought revision and scope adjustment.
skill-creator;supabase/agent-skills;;A skill for creating new skills or templates.
context-engineering;mrgoonie/claudekit-skills;context-engineering;Master context engineering for AI agents: architecture design, token optimization, memory systems, and multi-agent coordination.
youtube-clipper;op7418/youtube-clipper-skill;;A tool for intelligent YouTube video clipping, including downloading, chapter analysis, subtitle translation, and video editing.
enhance-prompt;google-labs-code/stitch-skills;enhance-prompt;Enhances vague UI ideas into precise, Stitch-optimized prompts with UI/UX keywords and design context.
problem-solving;mrgoonie/claudekit-skills;problem-solving;Creative problem-solving techniques including collision-zone thinking, inversion, and pattern recognition.
ai-multimodal;mrgoonie/claudekit-skills;ai-multimodal;Process and generate multimedia content using Google Gemini API with support for audio, image, and video analysis.
docs-seeker;mrgoonie/claudekit-skills;docs-seeker;A skill for finding technical documentation using LLMs, GitHub repos, and parallel exploration.
agentic-browser;inference-sh/skills;main/skills/agentic-browser;Automate browser tasks for AI agents using Playwright and inference.sh.
mcp-management;mrgoonie/claudekit-skills;mcp-management;Manage Model Context Protocol (MCP) servers for discovering and executing tools/prompts/resources.
repomix;mrgoonie/claudekit-skills;repomix;Pack code repositories into AI-friendly formats with customizable options for AI analysis and documentation.
vibe-agents;khazp/vibe-coding-prompt-template;vibe-agents;Generates AGENTS.md and AI config files for projects, useful for setting up agent instructions and AI assistants.
mcp-builder;mrgoonie/claudekit-skills;mcp-builder;A guide for building high-quality MCP servers to enable LLMs to interact with external services via well-designed tools.
skill-creator;mrgoonie/claudekit-skills;skill-creator;A guide for creating effective AI skills that extend Claude's capabilities with specialized knowledge, workflows, or tool integrations.
brave-search;steipete/agent-scripts;brave-search;A skill for web search and content extraction using Brave Search API.
template-skill;mrgoonie/claudekit-skills;template-skill;A template skill for generating descriptions and usage guidance for AI assistants.
workflow;vercel/workflow;workflow;Create durable and resumable workflows with Vercel's Workflow DevKit.
code-reviewer;alirezarezvani/claude-skills;;Automated code review for multiple languages with quality analysis and risk detection.
senior-qa;alirezarezvani/claude-skills;;A skill for generating tests, writing unit tests, analyzing test coverage, and setting up Playwright/Jest for React/Next.js applications.
senior-architect;alirezarezvani/claude-skills;;A skill for designing system architecture, creating architecture diagrams, and evaluating technical decisions.
senior-prompt-engineer;alirezarezvani/claude-skills;;A skill for optimizing prompts, designing prompt templates, evaluating LLM outputs, and building agentic systems.
cto-advisor;alirezarezvani/claude-skills;;Provides technical leadership guidance for engineering teams, including architecture decisions, technology strategy, and tech debt analysis.
senior-ml-engineer;alirezarezvani/claude-skills;;A skill for ML engineers to productionize models, build MLOps pipelines, and integrate LLMs with focus on deployment, feature stores, and co
content-creator;alirezarezvani/claude-skills;;Generate SEO-optimized marketing content with consistent brand voice using AI.
senior-computer-vision;alirezarezvani/claude-skills;;A computer vision skill for object detection, image segmentation, and visual AI systems using CNN, Vision Transformer, YOLO, and more.
fda-consultant-specialist;alirezarezvani/claude-skills;;An FDA regulatory consultant for medical device companies providing guidance on 510(k), PMA, De Novo pathways, QSR compliance, and cybersecu
qms-audit-expert;alirezarezvani/claude-skills;;Provides ISO 13485 internal audit expertise for medical device QMS, covering audit planning, execution, and CAPA verification.
mdr-745-specialist;alirezarezvani/claude-skills;;A specialist skill for EU MDR 2017/745 compliance in medical devices, covering classification, technical documentation, clinical evidence, a
baseline-ui;ibelick/ui-skills;baseline-ui;Enforces an opinionated UI baseline to prevent AI-generated interface slop.
twitter-automation;inference-sh/skills;main/skills/twitter-automation;Automate Twitter/X posting, engagement, and user management via CLI.
ai-video-generation;inference-sh/skills;main/skills/ai-video-generation;Generate AI videos using multiple models via CLI.
claudeception;blader/claudeception;;A continuous learning system that extracts reusable knowledge from work sessions and creates Claude Code skills.
ai-image-generation;inference-sh/skills;main/skills/ai-image-generation;Generate AI images using multiple models via CLI.
create-mcp-app;modelcontextprotocol/ext-apps;create-mcp-app;A skill for creating and scaffolding MCP Apps with interactive UIs.
context7;intellectronica/agent-skills;context7;Retrieve up-to-date documentation for software libraries and frameworks using the Context7 API.
firecrawl;firecrawl/cli;firecrawl-cli;Firecrawl is a web scraping and research tool optimized for LLMs, handling web operations with high accuracy and speed.
migrate-from-openai-app;modelcontextprotocol/ext-apps;migrate-oai-app;Guides users through migrating OpenAI Apps SDK applications to MCP Apps SDK with step-by-step instructions and API mapping tables.
zlibrary-to-notebooklm;zstmfhy/zlibrary-to-notebooklm;;Automatically download books from Z-Library and upload to Google NotebookLM with format conversion.
ai-avatar-video;inference-sh/skills;main/skills/ai-avatar-video;Generate AI avatar and talking head videos using OmniHuman, Fabric, and PixVerse via CLI.
create-agent-skills;glittercowboy/taches-cc-resources;create-agent-skills;Guidance for creating and refining Claude Code Skills with best practices.
debug-like-expert;glittercowboy/taches-cc-resources;debug-like-expert;A skill for deep analysis debugging with systematic investigation and verification.
optimizing-performance;cloudai-x/claude-workflow-v2;optimizing-performance;Optimizes application performance across frontend, backend, and database layers.
analyzing-projects;cloudai-x/claude-workflow-v2;analyzing-projects;Analyzes codebases to understand structure, tech stack, patterns, and conventions for onboarding or exploration.
agent-ui;inference-sh/skills;main/skills/agent-ui;A React/Next.js agent UI component with tools, streaming, and human-in-the-loop capabilities.
hugging-face-cli;huggingface/skills;main/skills/hugging-face-cli;A CLI tool for interacting with Hugging Face Hub to manage models, datasets, and spaces.
kiro-skill;feiskyer/claude-code-settings;kiro-skill;An interactive workflow skill for feature development from idea to implementation, generating requirements, design docs, and task lists.
youtube-transcribe-skill;feiskyer/claude-code-settings;youtube-transcribe-skill;Extract subtitles and transcripts from YouTube videos using AI.
autonomous-skill;feiskyer/claude-code-settings;autonomous-skill;An autonomous skill for managing long-running tasks across multiple sessions with Claude Code headless mode.
hugging-face-model-trainer;huggingface/skills;main/skills/hugging-face-model-trainer;Train or fine-tune language models using Hugging Face Jobs infrastructure with TRL methods.
nanobanana-skill;feiskyer/claude-code-settings;nanobanana-skill;Generate or edit images using Google Gemini API via nanobanana.
hugging-face-jobs;huggingface/skills;main/skills/hugging-face-jobs;Run workloads on Hugging Face Jobs infrastructure including UV scripts, Docker jobs, and GPU computing.
hugging-face-evaluation;huggingface/skills;main/skills/hugging-face-evaluation;Evaluate and manage Hugging Face model cards with automated scoring and custom evaluations.
hugging-face-trackio;huggingface/skills;main/skills/hugging-face-trackio;Track and visualize ML training experiments with Hugging Face and Python.
hugging-face-tool-builder;huggingface/skills;main/skills/hugging-face-tool-builder;Build reusable scripts to fetch, enrich, or process data from Hugging Face API for automation and task repetition.
manim-composer;adithya-s-k/manim_skill;manim-composer;This skill helps plan educational videos using Manim, transforming vague concepts into detailed scene plans.
universal-learner;huangserva/skill-prompt-generator;universal-learner;A universal learner that extracts reusable elements from prompts and accumulates knowledge automatically.
prompt-analyzer;huangserva/skill-prompt-generator;prompt-analyzer;Analyze prompts, compare differences, and recommend similar prompts with element statistics.
intelligent-prompt-generator;huangserva/skill-prompt-generator;intelligent-prompt-generator;An intelligent prompt generator supporting multiple modes like portrait, cross-domain, and design with semantic understanding and reasoning.
art-master;huangserva/skill-prompt-generator;;An AI skill for creating artistic content and visual generation.
video-master;huangserva/skill-prompt-generator;;A skill for generating video content using AI.
prompt-xray;huangserva/skill-prompt-generator;;Analyze and optimize prompts for LLMs with detailed feedback.
prompt-generator;huangserva/skill-prompt-generator;;Generates optimized prompts for LLMs to improve response quality and relevance.
prompt-extractor;huangserva/skill-prompt-generator;;Extracts prompts from text for LLM usage.
prompt-master;huangserva/skill-prompt-generator;;A skill for mastering prompts and optimizing LLM interactions.
domain-classifier;huangserva/skill-prompt-generator;;Classifies domains using LLM-based classification techniques.
skill-from-masters;gbsoss/skill-from-masters;;Guides users to create high-quality skills by incorporating expert methodologies before using skill-creator.
search-skill;gbsoss/skill-from-masters;search-skill;Search and recommend Claude Code skills from trusted marketplaces.
skill-from-github;gbsoss/skill-from-masters;skill-from-github;Create skills by learning from high-quality GitHub projects.
skill-from-notebook;gbsoss/skill-from-masters;skill-from-notebook;Extract methodologies from documents to create executable skills.
validate-skills;callstackincubator/agent-skills;validate-skills;Validates skills against agentskills.io spec and Claude Code best practices.
document-writer;onmax/nuxt-skills;document-writer;A skill for writing blog posts and documentation with style guides and MDC component usage.
widgets-ui;inference-sh/skills;main/skills/widgets-ui;Generate declarative UI widgets from JSON for React/Next.js applications.
skill-manager;kkkkhazix/khazix-skills;;Manages the lifecycle of GitHub-based skills, including scanning, updating, and upgrading.
github-to-skills;kkkkhazix/khazix-skills;;Converts GitHub repositories into AI skills automatically.
skill-evolution-manager;kkkkhazix/khazix-skills;;Manages skill evolution by summarizing and iterating skills based on user feedback and conversation content.
background-removal;inference-sh/skills;main/skills/background-removal;Remove backgrounds from images using BiRefNet via CLI.
nano-banana-pro-prompts-recommend-skill;youmind-openlab/nano-banana-pro-prompts-recommend-skill;;Recommend AI image generation prompts from a database of 6000+ Nano Banana Pro prompts based on user needs.
flux-image;inference-sh/skills;main/skills/flux-image;Generate images using FLUX models via CLI.
open-prose;openprose/prose;open-prose;A skill for executing OpenProse programming language in AI sessions.
resend;resend/resend-skills;;A skill for interacting with the Resend email platform, routing to sub-skills for sending, receiving, audiences, or broadcasts.
m06-error-handling;zhanghandong/rust-skills;m06-error-handling;A skill for handling errors in Rust, covering Result, Option, panic, and custom error types.
m15-anti-pattern;zhanghandong/rust-skills;m15-anti-pattern;Review code for anti-patterns and common mistakes.
m09-domain;zhanghandong/rust-skills;m09-domain;A skill for domain modeling and DDD practices, focusing on entities, aggregates, and business rules.
octocode-research;bgauryy/octocode-mcp;octocode-research;A skill for deep code exploration, including local analysis with LSP and external research via Octocode tools.
m14-mental-model;zhanghandong/rust-skills;m14-mental-model;Helps understand Rust concepts through mental models and explanations.
rust-router;zhanghandong/rust-skills;rust-router;A Rust programming assistant for errors, design, and coding with focus on async, concurrency, and ownership.
m13-domain-error;zhanghandong/rust-skills;m13-domain-error;A skill for handling domain errors in LLM applications with strategies like retry, fallback, and circuit breaker.
rust-daily;zhanghandong/rust-skills;rust-daily;A skill for collecting and summarizing Rust news and reports.
rust-skill-creator;zhanghandong/rust-skills;rust-skill-creator;Create skills for Rust crates or standard library documentation.
domain-ml;zhanghandong/rust-skills;domain-ml;A skill for building ML/AI applications in Rust with support for tensor operations and model inference.
meta-cognition-parallel;zhanghandong/rust-skills;meta-cognition-parallel;Experimental three-layer parallel meta-cognition analysis for LLM reasoning.
ask-questions-if-underspecified;skillcreatorai/ai-agent-skills;ask-questions-if-underspecified;Clarifies requirements before implementation to avoid ambiguity.
llm-application-dev;skillcreatorai/ai-agent-skills;llm-application-dev;Build applications using LLMs with prompt engineering, RAG patterns, and LLM integration for AI features, chatbots, and automation.
tools-ui;inference-sh/skills;main/skills/tools-ui;UI components for displaying tool lifecycles in React/Next.js applications.
skill-creator;skillcreatorai/ai-agent-skills;skill-creator;A guide for creating effective skills that extend Claude's capabilities with specialized knowledge, workflows, or tool integrations.
doc-coauthoring;skillcreatorai/ai-agent-skills;doc-coauthoring;A skill for guiding users through structured documentation co-authoring workflows.
docx;skillcreatorai/ai-agent-skills;docx;A skill for creating, editing, and analyzing .docx documents with support for tracked changes, comments, and formatting preservation.
llm-models;inference-sh/skills;main/skills/llm-models;Access multiple LLMs including Claude, Gemini, Kimi via OpenRouter CLI with cost optimization.
competitive-ads-extractor;skillcreatorai/ai-agent-skills;competitive-ads-extractor;Extracts and analyzes competitors' ads from ad libraries to inspire ad campaign improvements.
best-practices;skillcreatorai/ai-agent-skills;best-practices;Optimizes vague prompts into structured Claude Code prompts with verification and constraints.
content-research-writer;skillcreatorai/ai-agent-skills;content-research-writer;A skill for enhancing content writing through research, citations, and real-time feedback.
meeting-insights-analyzer;skillcreatorai/ai-agent-skills;meeting-insights-analyzer;Analyzes meeting transcripts to provide communication insights and behavioral feedback.
developer-growth-analysis;skillcreatorai/ai-agent-skills;developer-growth-analysis;Analyzes coding patterns and development gaps from Claude chat history, curates learning resources from HackerNews, and sends personalized g
