# Agent Skills Index
URL_TEMPLATE: https://raw.githubusercontent.com/{repo}/main/skills/{path}/SKILL.md
COLUMNS: id;repo;path;summary
marketing-seo-complete;vasilyu1983/ai-agents-public;marketing-seo-complete;A comprehensive SEO skill covering technical audits, marketing strategies, and operational workflows for multiple platforms.
fastapi-microservices-development;manutej/luxor-claude-marketplace;fastapi-microservices-development;A comprehensive guide for building production-ready microservices with FastAPI, covering REST API patterns, async operations, and deployment
video-downloader;skillcreatorai/awesome-agent-skills;;A skill to download videos from YouTube and other platforms for offline use.
ant-design-react;teachingai/full-stack-skills;ant-design-react;Provides guidance for Ant Design React component library, including components, design system, themes, and TypeScript support.
angular-development;manutej/luxor-claude-marketplace;angular-development;A comprehensive Angular framework development skill covering components, directives, services, and more.
checkout-integration;dodopayments/skills;main/dodo-payments/checkout-integration;A guide for creating checkout sessions and payment flows with Dodo Payments.
nextjs;pproenca/dot-skills;.curated/nextjs;Optimization guidelines for Next.js 16 App Router performance.
vue-router-v4;teachingai/full-stack-skills;vue-router-v4;A Vue Router v4 guide for Vue 3 applications including route config, navigation, and guards.
supabase-detect;yoanbernabeu/supabase-pentest-skills;detection/supabase-detect;Detects if a web app uses Supabase by analyzing client-side code and API endpoints.
undocs;hairyf/skills;main/skills/undocs;A minimal documentation theme and CLI for UnJS projects, supporting Nuxt, Nuxt Content, and Nuxt UI.
software-frontend;vasilyu1983/ai-agents-public;software-frontend;A production-grade frontend engineering skill for modern web frameworks like React, Vue, Angular, Svelte, and more.
frontend;anton-abyzov/specweave;frontend;Expert frontend developer for React, Vue, Angular, and modern JavaScript/TypeScript. Handles components, hooks, state management, and respon
docusaurus;anton-abyzov/specweave;docusaurus;A Docusaurus 3.x documentation framework for MDX authoring, theming, versioning, and i18n.
payload-cms;connorads/dotfiles;payload-cms;A skill for working with Payload CMS projects, including config files, collections, fields, hooks, and access control.
gsap-scrolltrigger;bbeierle12/skill-mcp-claude;gsap-scrolltrigger;Create scroll-driven animations with GSAP ScrollTrigger including pinning, scrubbing, and parallax effects.
stripe-subscriptions;andrelandgraf/fullstackrecipes;stripe-subscriptions;A complete subscription billing system with Stripe integration, feature flags, webhooks, and billing portal.
form-builder;eddiebe147/claude-settings;form-builder;Create fillable forms, surveys, and interactive documents with validation and data collection.
web-audio-api;martinholovsky/claude-skills-generator;web-audio-api;A skill for utilizing the Web Audio API to enable audio feedback and voice processing in JARVIS.
mui-base;pproenca/dot-skills;.curated/mui-base;A skill for building unstyled UI components and component libraries with MUI Base UI guidelines.
late-api;getlate-dev/late-api;;A skill for scheduling posts across 13 social media platforms using the Late API.
astroflare;siviter-xyz/dot-agent;astroflare;Deploy Astro projects with Tailwind CSS to Cloudflare Workers.
laravel-inertia-react;asyrafhussin/agent-skills;laravel-inertia-react;A skill for integrating Laravel with Inertia.js and React for building modern web applications.
vue-nuxt;martinholovsky/claude-skills-generator;vue-nuxt;A Vue 3 and Nuxt 3 skill for building secure AI assistant UIs.
fastapi-expert;martinholovsky/claude-skills-generator;fastapi-expert;A FastAPI expert skill for building secure, high-performance async REST APIs with Pydantic v2 and OAuth2/JWT authentication.
stripe-connect;anton-abyzov/specweave;;A skill for integrating Stripe Connect functionality.
apify;vm0-ai/vm0-skills;;A web scraping and automation platform with pre-built Actors for common tasks.
landing-page-vercel;shipshitdev/library;landing-page-vercel;Create a production-ready static landing page with email capture, analytics, and responsive design for Vercel deployment.
tailwindcss-advanced-design-systems;josiahsiegel/claude-plugin-marketplace;tailwindcss-advanced-design-systems;Create advanced design systems with Tailwind CSS and theme configurations.
wordpress-master;404kidwiz/claude-supercode-skills;;A skill for WordPress development, theme/plugin creation, site optimization, security hardening, multisite management, and scaling.
wordpress-advanced-architecture;bobmatnyc/claude-mpm-skills;;Advanced WordPress development with REST API, WP-CLI, and performance optimization.
layerchart-svelte5;spences10/svelte-skills-kit;layerchart-svelte5;A Svelte 5 component library for creating charts with tooltips, gradients, and axis support.
og-image-generation;andrelandgraf/fullstackrecipes;og-image-generation;Generate dynamic social preview images with Next.js and the next/og library.
threejs-graphics-optimizer;ovachiever/droid-tings;threejs-graphics-optimizer;Optimizes THREE.js graphics performance with mobile-first strategies and memory management.
api-design-patterns;bobmatnyc/claude-mpm-skills;;A comprehensive guide to API design patterns including REST, GraphQL, gRPC, versioning, and authentication.
express-production;bobmatnyc/claude-mpm-skills;;A production-ready Express.js development skill focusing on middleware, error handling, security, testing, and deployment.
fastapi;martinholovsky/claude-skills-generator;fastapi;Build secure, high-performance REST APIs and WebSockets with FastAPI.
shadcn-ui-expert;majesteitbart/talentmatcher;shadcn-ui-expert;Build accessible React UI components with shadcn-ui, Tailwind CSS, and Radix UI for forms, layouts, and dialogs.
gsap-awwwards-website;eng0ai/eng0-template-skills;;A product landing page with GSAP scroll animations, React 19, and Tailwind CSS 4.
tailwindcss-fundamentals-v4;josiahsiegel/claude-plugin-marketplace;tailwindcss-fundamentals-v4;Learn Tailwind CSS v4 fundamentals including installation, configuration, and modern best practices.
shadcn-ui;existential-birds/beagle;shadcn-ui;A skill for creating UI components using shadcn/ui patterns with Radix primitives and Tailwind styling.
developing-with-streamlit;streamlit/agent-skills;;Build production-grade Streamlit apps with support for performance, layouts, and data display.
shadcn-vue;noartem/laravel-vue-skills;shadcn-vue;A Vue/Nuxt component library with Reka UI, Tailwind, and support for accessibility, forms, charts, and dark mode.
web3-frontend;pluginagentmarketplace/custom-plugin-blockchain;web3-frontend;Master Web3 frontend development with wallet integration and dApp UX.
gsap-fundamentals;bbeierle12/skill-mcp-claude;gsap-fundamentals;Learn core GSAP animation concepts like tweens, timelines, and easing functions for web animations.
react-performance-optimization;nickcrew/claude-ctx-plugin;react-performance-optimization;Optimize React application performance with memoization, code splitting, and efficient rendering.
tailwindcss-accessibility;josiahsiegel/claude-plugin-marketplace;tailwindcss-accessibility;A Tailwind CSS skill focused on accessibility patterns including WCAG 2.2 compliance, touch targets, focus management, and ARIA support.
wordpress-publisher;aviz85/claude-skills-library;wordpress-publisher;A skill to publish blog posts to WordPress.
svelte-deployment;spences10/svelte-skills-kit;svelte-deployment;Guidance for deploying Svelte applications with adapters, Vite config, and pnpm setup.
wordpress-block-editor-fse;bobmatnyc/claude-mpm-skills;;Develop modern WordPress blocks and Full Site Editing with theme.json and custom blocks.
tailwindcss-advanced-layouts;josiahsiegel/claude-plugin-marketplace;tailwindcss-advanced-layouts;Advanced Tailwind CSS layout techniques using Grid and Flexbox.
cypress;bobmatnyc/claude-mpm-skills;;Cypress testing patterns for web apps including reliable selectors, stable waits, and network stubbing.
hono-core;bobmatnyc/claude-mpm-skills;;A fast web framework fundamentals skill for routing, context, handlers, and response patterns.
wix-cli-dashboard-modal;wix/skills;master/wix-cli/skills/wix-cli-dashboard-modal;Create reusable dialog components for Wix dashboards with popup forms and overlays.
wix-cli-dashboard-page;wix/skills;master/wix-cli/skills/wix-cli-dashboard-page;A skill for building admin interfaces, management pages, and dashboard UIs with CRUD operations.
wix-cli-site-widget;wix/skills;master/wix-cli/skills/wix-cli-site-widget;Build interactive widgets and configurable site components for Wix.
wix-cli-embedded-script;wix/skills;master/wix-cli/skills/wix-cli-embedded-script;Add tracking code, advertising pixels, or third-party integrations to Wix sites using embedded scripts.
shadcn-ui-setup;andrelandgraf/fullstackrecipes;shadcn-ui-setup;Setup Shadcn UI components with dark mode support using next-themes.
frontend-builder;daffy0208/ai-dev-standards;frontend-builder;Build modern React/Next.js frontends with Tailwind CSS and component patterns.
tailwindcss-responsive-darkmode;josiahsiegel/claude-plugin-marketplace;tailwindcss-responsive-darkmode;Implement responsive design and dark mode with Tailwind CSS for modern web applications.
hono-middleware;bobmatnyc/claude-mpm-skills;;Hono middleware patterns for web application development.
hono-rpc;bobmatnyc/claude-mpm-skills;;Generate type-safe API clients with Hono RPC and TypeScript inference.
shadcn-components;sgcarstrends/sgcarstrends;shadcn-components;Add or customize shadcn/ui components in a shared UI package using Tailwind for styling.
cms-best-practices;webflow/webflow-skills;cms-best-practices;Provides expert guidance on Webflow CMS architecture and best practices for collections, relationships, and content structure.
pwa-expert;erichowens/some_claude_skills;pwa-expert;Develop Progressive Web Apps with service workers, offline support, and app-like behavior.
filament-pro;marcelorodrigo/agent-skills;filament-pro;Build Laravel admin panels with Filament v5 for resources, forms, tables, widgets, and testing.
create-remotion-geist;vercel-labs/skill-remotion-geist;create-remotion-geist;Generate Remotion videos with Geist design aesthetics.
react-tanstack-senior;modra40/claude-codex-skills-directory;;A senior React developer skill using TanStack ecosystem for building and optimizing React applications.
web-design-studio;xiaodong-wu/web-design-studio;web-design-studio;Creates complete web pages with AI-generated images and production-grade frontend design.
stripe-sync;andrelandgraf/fullstackrecipes;stripe-sync;A complete subscription system with Stripe integration, Postgres syncing, and billing portal support.
using-nuqs;andrelandgraf/fullstackrecipes;using-nuqs;Manage React state in URL query parameters using nuqs, supporting Suspense, parsers, and deep-linkable dialogs.
tailwindcss-performance;josiahsiegel/claude-plugin-marketplace;tailwindcss-performance;Optimize Tailwind CSS performance with v4 improvements and best practices.
tailwindcss-advanced-components;josiahsiegel/claude-plugin-marketplace;tailwindcss-advanced-components;Advanced Tailwind CSS component patterns with CVA integration and variant management.
hono-validation;bobmatnyc/claude-mpm-skills;;Validate Hono requests with Zod, TypeBox, Valibot for JSON, forms, query params, and headers.
frontend-development;samhvw8/dotfiles;frontend-development;A multi-framework frontend development skill supporting React, Vue, Svelte, and Angular with TypeScript and modern features.
web-scraping-automation;aaaaqwq/claude-code-skills;;Automatically scrape website data and APIs for content extraction and data processing.
better-auth-profile;andrelandgraf/fullstackrecipes;better-auth-profile;A skill for creating a complete account settings page with profile editing, password changes, email updates, session management, and account
url-state-management;andrelandgraf/fullstackrecipes;url-state-management;Sync React state to URL query parameters for shareable filters and deep-linkable dialogs.
tailwindcss-framework-integration;josiahsiegel/claude-plugin-marketplace;tailwindcss-framework-integration;A guide for integrating Tailwind CSS with React, Vue, and Next.js frameworks.
nextjs-v16;bobmatnyc/claude-mpm-skills;;A guide for migrating to Next.js 16 with async APIs and Turbopack.
encore-frontend;encoredev/skills;main/encore/frontend;Connect React/Next.js frontend applications to Encore.ts backend services.
custom-code-management;webflow/webflow-skills;custom-code-management;Manage custom JavaScript scripts on Webflow sites for analytics, tracking, and widgets.
solidjs;suryavirkapur/skills;main/skills/solidjs;A SolidJS framework skill for building reactive web applications with fine-grained reactivity.
chrome-extension-development;mindrally/skills;main/chrome-extension-development;Expert guidelines for Chrome extension development with Manifest V3, covering security, performance, and best practices.
tailwindcss-debugging;josiahsiegel/claude-plugin-marketplace;tailwindcss-debugging;A guide for debugging and troubleshooting common Tailwind CSS issues.
tailwindcss-plugins;josiahsiegel/claude-plugin-marketplace;tailwindcss-plugins;A skill for managing Tailwind CSS plugins, including official and custom developments.
accessibility-audit;webflow/webflow-skills;accessibility-audit;Audits Webflow pages for WCAG 2.1 compliance, checking UI elements and generating detailed reports.
using-analytics;andrelandgraf/fullstackrecipes;using-analytics;Track custom events and conversions with Vercel Web Analytics.
better-auth-components;andrelandgraf/fullstackrecipes;better-auth-components;Adds authentication UI components and pages for sign-in, sign-up, and password recovery.
base-app-setup;andrelandgraf/fullstackrecipes;base-app-setup;A complete setup guide for a Next.js app with Shadcn UI, Neon Postgres, Drizzle ORM, and AI SDK.
better-auth-emails;andrelandgraf/fullstackrecipes;better-auth-emails;Adds email verification, password reset, and account management emails to Better Auth using Resend.
feature-flags-setup;andrelandgraf/fullstackrecipes;feature-flags-setup;Set up feature flags with Vercel Flags SDK for server-side evaluation and environment-based toggles.
nuqs-setup;andrelandgraf/fullstackrecipes;nuqs-setup;Sync React state to URL query parameters for shareable filters and deep links.
vercel-analytics-setup;andrelandgraf/fullstackrecipes;vercel-analytics-setup;Set up privacy-focused web analytics with Vercel Web Analytics for tracking page views and visitors.
phoenix-liveview;bobmatnyc/claude-mpm-skills;;A Phoenix Framework skill with LiveView for BEAM platform development.
sveltekit;bobmatnyc/claude-mpm-skills;;A full-stack Svelte framework with file-based routing, SSR/SSG, and deployment adapters.
heroui-components;sgcarstrends/sgcarstrends;;A skill for creating and managing UI components with a focus on frontend development.
link-checker;webflow/webflow-skills;link-checker;Check for broken or insecure links across a website to improve SEO and user experience.
html-style;shipshitdev/library;html-style;Apply consistent styling to plain HTML with tables, lists, and buttons.
hairy;hairyf/skills;main/skills/hairy;A skill for opinionated web development preferences and best practices.
redux-toolkit;mindrally/skills;main/redux-toolkit;Redux Toolkit best practices for React and Next.js with TypeScript.
chat-list;andrelandgraf/fullstackrecipes;chat-list;A chat list page with search, rename, and delete functionality using nuqs for URL-synced filters.
3d-graphics;samhvw8/dotfiles;3d-graphics;Create and render 3D scenes using Three.js with support for animations, lighting, and VR/XR.
axum;bobmatnyc/claude-mpm-skills;;A Rust web framework skill for building production APIs with routers, extractors, state management, middleware, error handling, tracing, gra
hono-testing;bobmatnyc/claude-mpm-skills;;A testing skill for Hono, a lightweight web framework.
react-state-machines;bobmatnyc/claude-mpm-skills;;Build reusable React state machines using XState v5 and the actor model for better application architecture.
shadcn-ui;bobmatnyc/claude-mpm-skills;;A React component library with Tailwind CSS for accessible, copy-paste components.
tailwind-config;sgcarstrends/sgcarstrends;tailwind-config;Update Tailwind CSS config, themes, and design tokens across packages.
threejs-3d-graphics;omer-metin/skills-for-antigravity;threejs-3d-graphics;A skill for creating 3D graphics using Three.js and WebGL with shader support.
pixi-js;mindrally/skills;main/pixi-js;A skill for expert Pixi.js game development with TypeScript, focusing on high-performance web and mobile games.
web-performance-optimization;bobmatnyc/claude-mpm-skills;;Optimize web performance using Core Web Vitals and modern techniques.
nextjs-env-variables;bobmatnyc/claude-mpm-skills;;Manage Next.js environment variables with file precedence and deployment configs.
ui-component-patterns;supercent-io/skills-template;;Create reusable UI components using modern design patterns and best practices for scalable frontend development.
sveltekit-svelte5-tailwind-skill;claude-skills/sveltekit-svelte5-tailwind-skill;;A comprehensive skill for building websites with SvelteKit 2, Svelte 5, and Tailwind CSS v4.
threejs-game;natea/fitfinder;threejs-game;A Three.js-based skill for creating 3D web games with WebGL rendering, physics, and interactive experiences.
shadcn-setup;shipshitdev/library;shadcn-setup;Set up shadcn/ui with Tailwind CSS v4 for Next.js/React projects.
gsap-sequencing;bbeierle12/skill-mcp-claude;gsap-sequencing;Orchestrate complex multi-step animations with GSAP timelines, labels, callbacks, and nested sequences for cinematic UI choreography.
react-query;mindrally/skills;main/react-query;Guidelines for using React Query to manage data fetching, caching, and server state in React apps.
puppeteer-automation;mindrally/skills;main/puppeteer-automation;Automate browser tasks using Puppeteer for web scraping, testing, and JavaScript execution in headless Chrome.
phoenix-api-channels;bobmatnyc/claude-mpm-skills;;A Phoenix-based backend skill for building controllers, JSON APIs, Channels, and Presence using the BEAM platform.
vue;bobmatnyc/claude-mpm-skills;;A Vue 3 progressive JavaScript framework with Composition API and reactivity system.
zustand;bobmatnyc/claude-mpm-skills;;A minimal React state management library with a simple hook-based API and no providers.
angular-best-practices-v20;develite98/angular-best-practices;angular-best-practices-v20+;Optimize modern Angular applications with Signals, defer, and performance best practices.
whop-dev;steve-cooks/skills;main/skills/whop-dev;Build Next.js apps for the Whop platform with authentication, payments, and deployment support.
nextjs-validator;shipshitdev/library;nextjs-validator;Validating Next.js 16 configuration and detecting deprecated patterns to ensure best practices.
better-auth-integrations;bobmatnyc/claude-mpm-skills;;Integrates Better Auth framework with web frameworks like Next.js and SvelteKit for TypeScript applications.
nextjs-core;bobmatnyc/claude-mpm-skills;;A Next.js core skill for building web applications with React and TypeScript.
headlessui;bobmatnyc/claude-mpm-skills;;A headless UI component library for React and Vue with built-in accessibility features.
webapp-testing-patterns;bobmatnyc/claude-mpm-skills;;Comprehensive web app testing patterns using Playwright for selectors, waits, and best practices.
hono-jsx;bobmatnyc/claude-mpm-skills;;A Hono JSX skill for server-side rendering, streaming, and HTML generation.
web-accessibility;supercent-io/skills-template;;Implement web accessibility standards per WCAG 2.1 guidelines for UI development and compliance.
stripe-implementer;shipshitdev/library;stripe-implementer;Implement Stripe payment processing, subscription management, webhook handling, and customer management in Next.js and NestJS applications.
micro-landing-builder;shipshitdev/library;micro-landing-builder;Build and deploy NextJS landing pages with shared UI components and automatic Vercel deployment.
nextauth-authentication;mindrally/skills;main/nextauth-authentication;Implement NextAuth.js authentication with session management and security best practices for Next.js apps.
agent-browser;andrelandgraf/fullstackrecipes;agent-browser;Automates browser interactions for web testing, form filling, screenshots, and data extraction.
threejs-pro;404kidwiz/claude-supercode-skills;;Expert in 3D web graphics using Three.js, React Three Fiber, and WebGL shaders.
svelte5-runes-static;bobmatnyc/claude-mpm-skills;;A Svelte 5 runes + SvelteKit adapter-static pattern for hydration-safe state management and reactivity.
django-framework;bobmatnyc/claude-mpm-skills;;A Django web framework skill for building Python applications with ORM, admin, and auth features.
flexlayout-react;bobmatnyc/claude-mpm-skills;;A React-based advanced docking layout manager with drag-and-drop and tab support.
article-extractor;dedalus-erp-pas/foundation-skills;article-extractor;Extracts clean article content from URLs and saves as readable text.
tailwindcss;hairyf/skills;main/skills/tailwindcss;A utility-first CSS framework for styling web applications and building responsive designs.
nextjs-turborepo;samhvw8/dot-claude;nextjs-turborepo;A full-stack web development skill using Next.js 14+ and Turborepo for monorepo management and build optimization.
nextjs-react-typescript;mindrally/skills;main/nextjs-react-typescript;A skill expert in TypeScript, Node.js, Next.js App Router, React, Shadcn UI, Radix UI and Tailwind.
vercel-react-best-practices;supercent-io/skills-template;;Provides React and Next.js performance optimization guidelines from Vercel Engineering.
vercel-functions-runtime;bobmatnyc/claude-mpm-skills;;A skill for deploying and managing Vercel Functions and Edge Runtime, including cron jobs and middleware.
state-management;supercent-io/skills-template;;Implement state management patterns for frontend apps using React Context, Redux, Zustand, and best practices.
api-design;supercent-io/skills-template;;Design RESTful and GraphQL APIs following best practices for new development, refactoring, or documentation.
svelte;bobmatnyc/claude-mpm-skills;;A Svelte 5 skill with reactive UI, Runes API, and SvelteKit full-stack framework support.
validated-handler;bobmatnyc/claude-mpm-skills;;A type-safe API route handler with Zod validation for Next.js App Router.
tanstack-query;bobmatnyc/claude-mpm-skills;;A skill for managing asynchronous server state in React apps using TanStack Query with caching and pagination.
responsive-design;supercent-io/skills-template;;Create responsive web designs using CSS Grid, Flexbox, and media queries.
flask;bobmatnyc/claude-mpm-skills;;A lightweight Python web framework for building microservices and REST APIs.
crawl;tavily-ai/tavily-plugins;;A skill for crawling and extracting data from web pages.
next;hairyf/skills;main/skills/next;A skill for building React applications with Next.js, including App Router, Server Components, and optimized performance.
motion;hairyf/skills;main/skills/motion;A motion animation library for JavaScript, React, and Vue.
google-flights;andrejones92/canifi-life-os;google-flights;Search flights, track prices, explore destinations, and find travel deals using Google Flights.
base-ui-react;jackspace/claudeskillz;base-ui-react;A skill for setting up Base UI, an unstyled component library for accessible React components with full styling control.
frontend-developer-skill;404kidwiz/claude-supercode-skills;;A comprehensive frontend developer skill for building modern web apps with React, Vue, Angular, and modern tooling.
frontend-design;dedalus-erp-pas/foundation-skills;frontend-design;Create high-quality, production-ready frontend interfaces with distinct designs using React, HTML, and CSS.
revealjs;kziemski/revealjs-skill;revealjs;Create reveal.js slides with themes, layouts, code highlighting, and animations.
hairy-react-lib;hairyf/skills;main/skills/hairy-react-lib;A skill for working with @hairy/react-lib React hooks and components.
react-use;hairyf/skills;main/skills/react-use;A collection of essential React hooks for sensors, UI, animations, side-effects, lifecycles, and state management.
content-script-developer;shipshitdev/library;content-script-developer;Develop browser extension content scripts and integrate with DOM for safe page augmentation.
frontend-design;shipshitdev/library;frontend-design;Create high-quality, production-ready frontend interfaces with distinct designs using React, HTML, and CSS.
quick-view;shipshitdev/library;quick-view;Generates minimal HTML pages for reviewing Claude Code output in a browser.
css;jaredlander/freshbooks-speed;css;Expert-level CSS development with modern features and best practices.
awwwards-landing-page;eng0ai/eng0-template-skills;;A designer portfolio landing page with scroll and animation effects using Locomotive Scroll, GSAP, and Framer Motion.
accessibility;shipshitdev/library;accessibility;A skill focused on web accessibility (WCAG 2.1 AA) for React/Next.js apps.
lottie;mindrally/skills;main/lottie;Optimize web performance with Lottie animations.
react-best-practices;dedalus-erp-pas/foundation-skills;react-best-practices;A comprehensive guide for React and Next.js best practices including performance, component architecture, and modern patterns.
streamlit;silvainfm/claude-skills;;A fast Python framework for building interactive web apps, dashboards, and data visualizations without HTML/CSS/JavaScript.
vite-react-best-practices;claudiocebpaz/vite-react-best-practices;;Provides comprehensive React and Vite SPA best practices for performance, architecture, and deployment.
agent-browser;shipshitdev/library;agent-browser;Automates browser interactions for web testing, form filling, screenshots, and data extraction.
alpine-js;mindrally/skills;main/alpine-js;Provides development guidelines for Alpine.js with Tailwind CSS and backend frameworks.
nextjs-16-complete-guide;fernandofuc/nextjs-claude-setup;nextjs-16-complete-guide;A comprehensive guide for Next.js 16 features, migration, and performance optimization using Turbopack and Cache Components.
vue-best-practices;dedalus-erp-pas/foundation-skills;vue-best-practices;A Vue.js 3 best practices skill covering Composition API, component design, reactivity, Tailwind CSS, and PrimeVue integration for idiomatic
react-game-ui;ccalebcarter/purria-skills;react-game-ui;A React-based game UI component library using shadcn/ui, Tailwind, and Framer Motion for polished game interfaces.
vite;itechmeat/llm-code;vite;A next-generation frontend tooling solution with dev server, HMR, and build capabilities.
artifacts-builder;shipshitdev/library;artifacts-builder;Build complex HTML artifacts with React and Tailwind CSS for Claude AI.
booking-com;andrejones92/canifi-life-os;booking-com;Search and book hotels, apartments, and accommodations worldwide via Booking.com
gsap-router;bbeierle12/skill-mcp-claude;gsap-router;A router for GSAP animations, supporting tweens, timelines, ScrollTrigger, and React integration.
ahrefs;andrejones92/canifi-life-os;ahrefs;Research backlinks and SEO using Ahrefs' toolkit.
htmx;mindrally/skills;main/htmx;HTMX development guidelines for building dynamic web apps with minimal JS using HTML attributes.
three-js;noklip-io/agent-skills;three-js;A skill for creating 3D scenes and managing Three.js graphics in web applications.
angular-material;pluginagentmarketplace/custom-plugin-angular;angular-material;Provides Angular Material UI components, theming, and accessible interface design.
feedly;andrejones92/canifi-life-os;feedly;Aggregates and reads RSS feeds from multiple sources using Feedly's platform.
gsap-greensock;dylantarre/animation-principles;09-by-tool-framework/gsap-greensock;Implement Disney's 12 animation principles using GSAP for web animations.
tripadvisor;andrejones92/canifi-life-os;tripadvisor;Research travel destinations, read reviews, find restaurants and attractions, and plan trips with Tripadvisor.
websockets;pluginagentmarketplace/custom-plugin-nodejs;websockets;Implement real-time bidirectional communication using Socket.io and ws library for chat, notifications, and live dashboards.
capacitor-performance;cap-go/capacitor-skills;capacitor-performance;Optimize Capacitor app performance with guidance on bundle size, rendering, memory, and profiling.
nextjs-supabase-saas-planner;sitechfromgeorgia/georgian-distribution-system;nextjs-supabase-saas-planner;A SaaS architecture planner for Next.js and Supabase applications, generating technical plans and roadmaps.
payload;noklip-io/agent-skills;payload;A skill for working with Payload CMS projects, including config, collections, fields, hooks, and API debugging.
slidev;marcoshaber99/slidev-skills;slidev;Create and manage Slidev presentations with syntax help, layouts, animations, and export support.
elysiajs-expert;lammesen/skills;main/.claude/skills/elysiajs-expert;Expert guidance for ElysiaJS web framework development with Bun runtime, covering routing, validation, authentication, and plugins.
solidjs-solidstart-expert;modra40/claude-codex-skills-directory;;Expert-level SolidJS and SolidStart development skill with fine-grained reactivity and SSR support.
laravel;vapvarun/claude-backup;;A Laravel framework skill for web development.
tailwindcss-v4;tlq5l/tailwindcss-v4-skill;;A skill for working with Tailwind CSS v4 patterns and directives.
nuxt-tanstack-mastery;modra40/claude-codex-skills-directory;;A senior/lead developer guide for Vue.js 3 + Nuxt 3 + TanStack Query development with best practices and performance optimization.
php-symfony;pluginagentmarketplace/custom-plugin-php;php-symfony;Master Symfony framework with Doctrine, DI container, Messenger, and enterprise architecture.
react-three-fiber;anthemflynn/ccmp;react-three-fiber;Build 3D applications with React Three Fiber (R3F), using declarative JSX for 3D objects and integrating Three.js with React state/lifecycle
douyin;xiaoyiv/douyin-skill;;Download Douyin (TikTok) videos and extract video information like title, author, and stats.
axios;slanycukr/riot-api-project;frontend/axios;A Promise-based HTTP client for browser and Node.js applications.
frontend-architect;tomlord1122/tomtom-skill;frontend-architect;A frontend architecture expert skill for planning component architecture, state management, and performance optimization.
busirocket-tailwindcss-v4;busirocket/agents-skills;busirocket-tailwindcss-v4;Setup and configure Tailwind CSS v4 with styling strategies.
gluestack-ui-v4;gluestack/agent-skills;gluestack-ui-v4;Enforces constrained styling patterns for GlueStack UI v4 with coordinated sub-skills.
