# Agent Skills Index
URL_TEMPLATE: https://raw.githubusercontent.com/{repo}/main/skills/{path}/SKILL.md
COLUMNS: id;repo;path;summary
testing;andrelandgraf/fullstackrecipes;testing;A complete testing setup with database branching, browser tests, and automated cleanup.
devcontainer;jwynia/agent-skills;tech/development/tooling/devcontainer;Diagnose devcontainer config issues and guide development environment setup with Docker and VS Code.
encore-go-infrastructure;encoredev/skills;main/encore/go-infrastructure;Declare infrastructure using Encore Go for backend development.
java-maven-gradle;pluginagentmarketplace/custom-plugin-java;java-maven-gradle;Master Maven and Gradle for build configuration, dependencies, plugins, and CI/CD.
release-manager;daffy0208/ai-dev-standards;release-manager;Manage safe feature releases with progressive rollouts, feature flags, and canary deployments.
pulumi-component;pulumi/agent-skills;pulumi-component;A guide for creating reusable Pulumi ComponentResource classes for infrastructure components.
media-transcoding;bobmatnyc/claude-mpm-skills;;Automated media transcoding workflows using FFmpeg for web, mobile, and archive outputs.
vercel-deployments-builds;bobmatnyc/claude-mpm-skills;;Manage Vercel deployments, builds, previews, and rollbacks with this skill.
ci-cd;cosmix/loom;ci-cd;Automates testing, building, deployment, and security scanning across platforms with CI/CD pipelines.
github-agile;jwynia/agent-skills;tech/development/workflow/github-agile;Diagnose and guide GitHub-driven agile workflow issues and feature branch development.
aws-infrastructure;shipshitdev/library;aws-infrastructure;This skill helps with setting up and configuring AWS infrastructure including EC2, VPC, and Load Balancers.
supabase-edge-functions;nice-wolf-studio/claude-code-supabase-skills;supabase-edge-functions;Deploy and manage Supabase Edge Functions for serverless computing.
deployment-advisor;daffy0208/ai-dev-standards;deployment-advisor;Helps choose deployment strategies and infrastructure for applications, covering Vercel, Railway, AWS, Cloudflare Workers, and Docker.
netlify-deployment-platform;bobmatnyc/claude-mpm-skills;;Deploy JAMstack applications with Netlify, including serverless functions and forms.
fastapi-local-dev;bobmatnyc/claude-mpm-skills;;A FastAPI development and production runbook using Uvicorn reload and Gunicorn for local development.
n8n-workflow-automation;aaaaqwq/claude-code-skills;;Automate workflow creation and management with n8n.
devcontainer-setup;shipshitdev/library;devcontainer-setup;Set up a .devcontainer for VS Code with Docker and Claude Code CLI support.
bun-validator;shipshitdev/library;bun-validator;Validates Bun workspace configuration and detects common monorepo issues.
sentry-python-setup;getsentry/sentry-agent-skills;sentry-python-setup;Set up Sentry error monitoring for Python applications including Django, Flask, and FastAPI.
terraform;bobmatnyc/claude-mpm-skills;;Terraform infrastructure-as-code workflow patterns including state management, module design, and CI guardrails.
digitalocean-containers-images;bobmatnyc/claude-mpm-skills;;Deploy and manage container images and Droplet images on DigitalOcean.
digitalocean-management;bobmatnyc/claude-mpm-skills;;Manage DigitalOcean resources with monitoring, uptime checks, and project organization.
celery;bobmatnyc/claude-mpm-skills;;Distributed task queue system for Python enabling asynchronous execution of background jobs and workflows.
bicep-diagrams;eraserlabs/eraser-io;bicep-diagrams;Generate architecture diagrams from Azure Bicep files for infrastructure visualization.
azure-diagrams;eraserlabs/eraser-io;azure-diagrams;Visualizes Azure infrastructure from ARM templates, Azure CLI, or descriptions.
helm-chart-patterns;nickcrew/claude-ctx-plugin;helm-chart-patterns;Create reusable Helm charts for Kubernetes app packaging and deployment with best practices.
powershell-master;josiahsiegel/claude-plugin-marketplace;powershell-master;A comprehensive PowerShell expert skill for cross-platform automation, CI/CD pipelines, and script optimization.
bash-master;josiahsiegel/claude-plugin-marketplace;bash-master;Expert bash/shell scripting skill for system automation, DevOps, and cross-platform script development.
dependency-audit;bobmatnyc/claude-mpm-skills;;A workflow for auditing and cleaning up project dependencies to maintain health and security.
digitalocean-teams;bobmatnyc/claude-mpm-skills;;Manage DigitalOcean Teams and Organizations for billing, access control, roles, and membership.
phoenix-ops;bobmatnyc/claude-mpm-skills;;Manages Phoenix application operations including releases, clustering, and production deployment.
digitalocean-overview;bobmatnyc/claude-mpm-skills;;A skill for onboarding and planning DigitalOcean usage, covering account setup, projects, and tooling.
digitalocean-compute;bobmatnyc/claude-mpm-skills;;Manage DigitalOcean compute resources including Droplets, Kubernetes, and serverless functions.
digitalocean-storage;bobmatnyc/claude-mpm-skills;;Manage DigitalOcean storage services including Spaces, Volumes, and Snapshots.
homebrew-formula-maintenance;bobmatnyc/claude-mpm-skills;;Automate Homebrew formula maintenance for Python CLIs and taps with version bumps, audits, and releases.
github-actions;bobmatnyc/claude-mpm-skills;;Automate build, test, and deployment with GitHub Actions CI/CD workflows.
git-worktrees;bobmatnyc/claude-mpm-skills;;Use git worktrees for parallel development on multiple branches simultaneously.
digitalocean-networking;bobmatnyc/claude-mpm-skills;;Manage DigitalOcean networking services like VPC, firewalls, and load balancers.
gitlab-code-review;dedalus-erp-pas/foundation-skills;gitlab-code-review;Performs comprehensive code reviews for GitLab merge requests, analyzing quality, security, and best practices.
terraform-best-practices;nickcrew/claude-ctx-plugin;terraform-best-practices;Best practices for scalable and maintainable Terraform infrastructure-as-code.
powershell-7-expert;404kidwiz/claude-supercode-skills;;Expert in modern, cross-platform PowerShell Core for Linux/macOS automation and REST API integration.
compose-patterns-2025;josiahsiegel/claude-plugin-marketplace;compose-patterns-2025;A Docker Compose production patterns guide for 2025 with multi-env strategies and health checks.
environment-setup;supercent-io/skills-template;;Set up and manage development, staging, and production environments with configuration and .env file handling.
vercel-overview;bobmatnyc/claude-mpm-skills;;Overview of the Vercel platform for onboarding, projects, CLI, Git integration, environment variables, project configuration, REST API, and
pre-merge;bobmatnyc/claude-mpm-skills;;A comprehensive pre-merge verification workflow for code quality and safety before production deployment.
vercel-observability;bobmatnyc/claude-mpm-skills;;Monitor Vercel applications with web analytics, speed insights, logs, and tracing.
git-submodule;supercent-io/skills-template;;Manage Git submodules for including external repositories within a main repository.
pulumi-automation-api;pulumi/agent-skills;pulumi-automation-api;Best practices for using Pulumi Automation API to programmatically orchestrate infrastructure operations.
system-environment-setup;supercent-io/skills-template;;Set up consistent development and production environments with Docker, .env files, and dev containers.
stacked-prs;bobmatnyc/claude-mpm-skills;;Manage dependent pull requests for complex feature development.
vercel-deploy;supercent-io/skills-template;;Deploy applications to Vercel with one click.
testing-cicd-init;shipshitdev/library;testing-cicd-init;Set up Vitest testing and GitHub Actions CI/CD for TypeScript projects with 80% coverage.
ec2-backend-deployer;shipshitdev/library;ec2-backend-deployer;Deploys backends to EC2 using CI/CD, Docker, and GitHub Actions.
monitoring-setup;shipshitdev/library;monitoring-setup;Set up Sentry error tracking and Google Analytics for NestJS and Next.js apps.
docker-2025-features;josiahsiegel/claude-plugin-marketplace;docker-2025-features;Explore the latest Docker 2025 features including AI Assistant and enhanced container isolation.
github-cli;oldwinter/skills;main/devops-skills/github-cli;A skill for interacting with GitHub via the gh CLI, covering repo management, CI/CD, Issues, PRs, and more.
gh-fix-ci;shipshitdev/library;gh-fix-ci;Debug and fix failing GitHub Actions CI/CD checks with automated log inspection and fix planning.
changelog-generator;dedalus-erp-pas/foundation-skills;changelog-generator;Automatically generates user-friendly changelogs from git commits.
bitbucket;andrejones92/canifi-life-os;bitbucket;Manage Bitbucket repositories, pipelines, and pull requests.
myvibe-publish;arcblock/myvibe-skills;myvibe-publish;Deploy web content to MyVibe platform using this skill.
docker-expert;shipshitdev/library;docker-expert;Expert in Docker, docker-compose, Dockerfile patterns, and container orchestration for NestJS and Next.js applications.
changelog-generator;shipshitdev/library;changelog-generator;Automatically generates user-friendly changelogs from git commits.
zapier;andrejones92/canifi-life-os;zapier;Automate workflows by connecting 5000+ apps with Zapier.
capacitor-ci-cd;cap-go/capacitor-skills;capacitor-ci-cd;A complete CI/CD guide for Capacitor apps with GitHub Actions, GitLab CI, build automation, app signing, and deployment pipelines.
commit-message;junoh-moon/skills;master/skills/commit-message;Automatically generates git commits with predefined triggers.
gitlab-issue;dedalus-erp-pas/foundation-skills;gitlab-issue;Manage GitLab issues including creation, retrieval, updates, and workflow management.
openclaw-config;adisinghstudent/easyclaw;openclaw-config;Manage OpenClaw bot configuration including channels, agents, security, and autopilot settings.
axiom-sre;axiomhq/skills;main/skills/sre;An expert SRE skill for incident investigation and debugging using hypothesis-driven methods.
github-pr-review-workflow;uwe-schwarz/skills;main/skills/github-pr-review-workflow;Automate GitHub PR reviews with a complete workflow using the gh pr-review extension.
working-with-aspire;mhagrelius/dotfiles;working-with-aspire;A skill for debugging and monitoring .NET Aspire applications, handling service discovery, configuration issues, and migration challenges.
sentry-cli;sentry/dev;;A CLI tool for Sentry error tracking and monitoring.
